Date,County.Name,Partially.Vaccinated,Fully.Vaccinated,First.Booster.Dose,Second.Booster.Dose
2021-08-07,Wyoming,17,13,NA,NA
2021-10-16,Lehigh,112,144,312,NA
2022-01-16,Dauphin,209,57,260,NA
2021-02-10,Sullivan,15,8,NA,NA
2021-02-10,Susquehanna,134,41,NA,NA
2021-02-10,Tioga,68,16,NA,NA
2021-02-24,Mercer,496,394,NA,NA
2021-02-10,Venango,115,10,NA,NA
2021-12-02,Centre,212,607,582,NA
2021-11-20,Pike,42,11,66,NA
2021-11-26,Delaware,666,516,1315,NA
2022-01-27,Lebanon,78,161,162,NA
2022-04-02,Wyoming,1,1,1,20
2022-06-07,Lancaster,50,50,84,345
2022-09-16,Delaware,59,84,12,NA
2021-03-12,Delaware,2848,3074,NA,NA
2022-12-17,Adams,1,NA,NA,NA
2021-10-08,Columbia,56,72,133,NA
2022-02-09,Erie,79,84,126,NA
2022-12-20,Bradford,2,NA,NA,NA
2022-07-29,Allegheny,342,241,219,596
2022-11-18,Centre,9,2,NA,NA
2022-03-06,Chester,52,28,64,NA
2021-02-11,Clinton,139,59,NA,NA
2022-06-18,Luzerne,9,7,6,33
2022-07-09,York,22,18,13,51
2022-08-11,Berks,61,43,64,63
2022-05-08,Washington,4,9,7,16
2021-11-05,Beaver,160,84,615,NA
2021-01-05,Lycoming,340,1,NA,NA
2021-06-07,Union,21,77,NA,NA
2022-09-08,Westmoreland,22,20,5,NA
2021-02-11,Fulton,6,8,NA,NA
2021-02-11,Huntingdon,87,22,NA,NA
2021-06-01,Northampton,471,1004,NA,NA
2021-09-07,Dauphin,165,277,37,NA
2022-10-12,Lancaster,30,31,6,NA
2021-12-03,Monroe,201,101,722,NA
2021-12-27,York,509,262,1186,NA
2022-05-03,Centre,18,22,19,117
2021-11-23,Bucks,1233,207,2198,NA
2021-05-18,Bedford,49,68,NA,NA
2021-01-13,Montgomery,2585,940,NA,NA
2021-05-04,Lancaster,821,2855,NA,NA
2021-10-12,Columbia,25,32,31,NA
2021-04-21,Wyoming,148,271,NA,NA
2022-03-05,Crawford,9,8,9,NA
2021-10-17,Carbon,7,10,5,NA
2021-02-11,Potter,35,10,NA,NA
2021-08-04,York,436,277,NA,NA
2021-09-22,Cambria,67,104,28,NA
2022-08-08,Montgomery,176,157,158,169
2021-06-17,Butler,94,168,NA,NA
2022-09-25,Wayne,NA,1,NA,NA
2021-08-17,Westmoreland,247,235,116,NA
2021-10-22,Montgomery,720,454,2796,NA
2022-07-19,Potter,2,NA,3,NA
2021-03-27,Chester,2076,1932,NA,NA
2021-05-12,Schuylkill,238,735,NA,NA
2021-01-14,Schuylkill,207,55,NA,NA
2022-12-03,Perry,NA,NA,NA,NA
2021-06-24,Adams,42,117,NA,NA
2021-02-06,Berks,615,389,NA,NA
2021-06-05,Cumberland,205,486,NA,NA
2022-03-05,Montgomery,96,109,198,NA
2021-09-02,Beaver,101,97,54,NA
2021-06-23,Monroe,102,324,NA,NA
2021-11-28,Butler,80,37,130,NA
2022-11-17,Lackawanna,11,18,NA,NA
2021-02-12,Cameron,34,5,NA,NA
2021-09-27,Lehigh,230,200,421,NA
2021-10-06,Clarion,20,17,77,NA
2021-02-12,Clarion,295,67,NA,NA
2021-11-30,Washington,367,316,1039,NA
2021-01-29,Butler,963,343,NA,NA
2022-02-14,Mercer,10,19,12,NA
2021-07-28,Dauphin,247,183,NA,NA
2021-01-07,Montgomery,2447,427,NA,NA
2021-02-12,Forest,63,43,NA,NA
2022-11-28,Lackawanna,7,5,NA,NA
2022-01-27,Butler,86,53,135,NA
2021-02-12,Greene,125,41,NA,NA
2021-09-25,Clinton,7,8,9,NA
2022-02-24,York,82,136,149,NA
2022-09-03,Montgomery,33,19,20,NA
2021-02-12,Juniata,81,41,NA,NA
2022-01-21,Northumberland,50,43,109,NA
2022-11-04,Bedford,1,1,NA,NA
2021-02-12,Washington,833,521,NA,NA
2021-08-05,Berks,463,283,NA,NA
2022-01-16,Berks,166,83,408,NA
2021-02-12,McKean,70,6,NA,NA
2022-07-13,Wayne,15,8,4,23
2022-04-11,Cumberland,36,97,75,303
2022-03-26,Dauphin,49,40,51,NA
2022-01-10,McKean,25,10,29,NA
2021-03-30,Crawford,124,116,NA,NA
2021-06-26,Berks,318,536,NA,NA
2022-12-26,Mifflin,NA,NA,NA,NA
2021-12-04,Allegheny,1318,2538,2739,NA
2021-02-12,Potter,58,11,NA,NA
2022-10-29,Crawford,1,2,NA,NA
2021-10-29,Berks,320,280,1454,NA
2022-04-15,Wayne,6,16,14,83
2021-02-12,Susquehanna,88,65,NA,NA
2021-08-14,Montgomery,508,475,160,NA
2022-05-24,York,38,43,88,444
2021-02-12,Venango,221,61,NA,NA
2021-12-19,Centre,72,21,118,NA
2021-01-18,Clarion,6,10,NA,NA
2021-02-10,Mercer,470,163,NA,NA
2021-01-12,Westmoreland,892,640,NA,NA
2021-11-08,Centre,144,55,557,NA
2021-04-21,Carbon,229,444,NA,NA
2021-09-10,Cambria,119,106,18,NA
2022-11-02,Dauphin,11,2,NA,NA
2021-02-24,York,1530,1072,NA,NA
2021-02-13,Bedford,15,5,NA,NA
2022-12-18,Lycoming,NA,NA,NA,NA
2021-10-13,Crawford,62,96,803,NA
2022-12-09,Juniata,1,NA,NA,NA
2021-11-17,Fayette,130,63,455,NA
2022-04-19,Lycoming,20,20,14,96
2021-06-27,Berks,89,159,NA,NA
2021-02-13,Cameron,6,NA,NA,NA
2022-03-18,York,92,65,136,NA
2022-09-07,Union,7,2,4,NA
2021-02-13,Clarion,19,63,NA,NA
2023-01-01,Monroe,NA,NA,NA,NA
2021-02-13,Columbia,172,103,NA,NA
2021-02-19,Delaware,988,1341,NA,NA
2022-05-02,Lackawanna,33,31,47,375
2022-08-22,Washington,26,21,25,22
2021-12-06,Beaver,144,132,362,NA
2021-02-13,Elk,35,1,NA,NA
2023-01-02,Armstrong,NA,1,NA,NA
2022-12-22,York,10,8,NA,NA
2021-02-13,Forest,1,1,NA,NA
2022-11-18,Montgomery,57,73,NA,NA
2021-02-13,Fulton,4,1,NA,NA
2021-02-13,Greene,44,4,NA,NA
2022-12-02,Lehigh,21,12,NA,NA
2021-02-13,Jefferson,72,68,NA,NA
2021-02-13,Juniata,112,33,NA,NA
2020-12-22,Northumberland,81,NA,NA,NA
2021-04-07,Columbia,312,360,NA,NA
2021-06-13,Berks,82,299,NA,NA
2021-02-13,McKean,37,4,NA,NA
2022-03-25,Carbon,11,8,19,NA
2021-02-13,Mifflin,129,48,NA,NA
2022-03-15,Northampton,39,27,55,NA
2020-12-15,Delaware,13,NA,NA,NA
2022-06-06,Adams,9,10,22,64
2021-09-09,Lancaster,336,366,70,NA
2020-12-23,Wyoming,22,NA,NA,NA
2022-09-26,Northampton,23,8,6,NA
2021-02-13,Potter,15,1,NA,NA
2021-04-16,Elk,67,76,NA,NA
2021-03-23,Butler,956,742,NA,NA
2021-02-13,Sullivan,6,55,NA,NA
2021-02-13,Susquehanna,43,6,NA,NA
2021-02-13,Tioga,66,48,NA,NA
2021-02-13,Union,36,25,NA,NA
2021-02-13,Warren,77,1,NA,NA
2022-01-07,Chester,803,383,1723,NA
2021-02-04,Fayette,375,158,NA,NA
2021-11-29,Monroe,128,119,431,NA
2021-02-13,Wyoming,69,6,NA,NA
2022-04-06,York,55,101,95,520
2021-02-14,Adams,31,13,NA,NA
2021-02-14,Armstrong,10,89,NA,NA
2021-06-14,Erie,112,273,NA,NA
2022-08-09,Franklin,14,4,16,27
2021-09-09,Erie,125,155,63,NA
2021-02-14,Bradford,15,1,NA,NA
2021-02-14,Butler,29,197,NA,NA
2021-05-19,Union,99,252,NA,NA
2021-02-14,Carbon,14,85,NA,NA
2022-06-16,Luzerne,28,17,39,86
2022-07-14,Lancaster,111,49,93,288
2021-02-14,Clarion,51,77,NA,NA
2022-10-06,Northampton,22,11,1,NA
2021-02-14,Clinton,21,10,NA,NA
2021-02-14,Columbia,175,106,NA,NA
2021-02-25,York,1353,1037,NA,NA
2022-09-17,Bradford,NA,NA,NA,NA
2022-06-01,Butler,22,16,44,141
2022-07-07,Franklin,37,15,32,55
2022-07-15,Allegheny,448,202,295,858
2022-11-30,Fulton,2,NA,NA,NA
2021-02-14,Fayette,28,73,NA,NA
2021-02-14,Forest,1,NA,NA,NA
2021-01-15,Allegheny,3301,511,NA,NA
2021-02-14,Fulton,2,1,NA,NA
2021-02-14,Greene,20,26,NA,NA
2021-06-02,Schuylkill,152,500,NA,NA
2021-02-14,Indiana,14,69,NA,NA
2021-02-14,Jefferson,8,1,NA,NA
2021-02-14,Juniata,19,2,NA,NA
2022-04-07,Bradford,8,10,10,42
2021-02-14,Lawrence,55,18,NA,NA
2021-11-29,Susquehanna,30,18,98,NA
2022-06-02,Columbia,3,2,10,49
2021-02-14,McKean,54,3,NA,NA
2021-02-14,Mercer,4,16,NA,NA
2021-03-11,Adams,218,675,NA,NA
2022-08-03,York,90,26,53,156
2020-12-23,Westmoreland,487,NA,NA,NA
2021-02-14,Montour,50,36,NA,NA
2021-02-24,Schuylkill,706,739,NA,NA
2021-02-14,Perry,11,37,NA,NA
2021-01-13,Bucks,1686,829,NA,NA
2021-07-12,Montgomery,386,580,NA,NA
2021-05-25,Greene,23,38,NA,NA
2021-02-14,Somerset,46,8,NA,NA
2021-02-14,Sullivan,5,NA,NA,NA
2021-02-14,Tioga,6,35,NA,NA
2022-07-25,Cumberland,55,46,35,121
2021-02-14,Venango,4,2,NA,NA
2021-02-14,Warren,NA,4,NA,NA
2021-06-13,Monroe,21,120,NA,NA
2021-02-14,Wayne,23,52,NA,NA
2022-09-28,Erie,14,16,2,NA
2022-11-08,Greene,5,NA,NA,NA
2022-01-24,Somerset,20,22,42,NA
2022-04-06,Cameron,2,1,1,3
2021-02-15,Bedford,41,59,NA,NA
2021-10-25,Huntingdon,32,12,140,NA
2021-01-10,York,91,156,NA,NA
2022-11-17,Adams,NA,NA,NA,NA
2021-11-02,Erie,238,93,997,NA
2021-08-25,Chester,407,456,149,NA
2021-02-15,Cameron,28,6,NA,NA
2022-01-06,Lackawanna,251,121,632,NA
2022-02-03,Montour,4,4,12,NA
2021-04-29,Wayne,99,189,NA,NA
2021-08-17,Bradford,51,34,3,NA
2021-02-15,Clinton,66,18,NA,NA
2021-02-15,Columbia,194,258,NA,NA
2021-09-05,Montgomery,267,292,118,NA
2022-05-05,Mercer,9,16,19,103
2022-07-22,Lancaster,126,63,94,318
2022-08-15,Centre,24,3,25,29
2022-01-08,Butler,110,71,222,NA
2021-02-15,Forest,6,47,NA,NA
2020-12-28,Indiana,111,1,NA,NA
2021-02-15,Fulton,25,7,NA,NA
2022-08-03,Philadelphia,324,287,252,247
2022-03-07,York,40,45,96,NA
2021-04-26,Bucks,2341,1578,NA,NA
2021-03-12,Jefferson,105,181,NA,NA
2021-02-15,Lawrence,174,124,NA,NA
2021-02-05,Fayette,389,175,NA,NA
2021-01-31,Wyoming,31,4,NA,NA
2021-08-09,Luzerne,354,226,NA,NA
2022-01-11,Blair,78,68,127,NA
2022-01-08,Lehigh,294,179,654,NA
2021-01-21,Schuylkill,528,103,NA,NA
2021-10-20,Cambria,66,64,226,NA
2023-01-03,Warren,NA,NA,NA,NA
2022-06-24,Cambria,7,6,10,26
2021-02-15,Perry,30,24,NA,NA
2021-05-06,Jefferson,52,123,NA,NA
2021-05-16,Mifflin,127,161,NA,NA
2021-02-15,Potter,10,2,NA,NA
2022-02-14,Philadelphia,655,1031,732,NA
2022-04-14,Warren,1,4,1,24
2021-10-12,Westmoreland,197,146,645,NA
2021-08-12,Berks,368,285,NA,NA
2022-11-29,Schuylkill,NA,1,NA,NA
2021-02-15,Tioga,20,33,NA,NA
2022-03-07,Washington,27,23,39,NA
2022-12-21,Northampton,10,2,NA,NA
2021-02-15,Warren,41,70,NA,NA
2022-05-31,Cambria,7,15,13,58
2021-02-15,Wayne,327,93,NA,NA
2022-10-08,Schuylkill,1,1,NA,NA
2022-10-17,Jefferson,NA,1,NA,NA
2022-10-29,Clarion,NA,NA,NA,NA
2022-10-27,Lebanon,8,4,NA,NA
2022-06-27,Delaware,153,61,124,149
2022-10-24,Franklin,8,8,NA,NA
2021-02-16,Bradford,59,57,NA,NA
2021-06-26,Delaware,380,515,NA,NA
2022-05-27,Clearfield,11,4,9,31
2021-04-10,Bucks,3137,3858,NA,NA
2021-02-16,Cameron,7,1,NA,NA
2022-10-02,Beaver,3,1,NA,NA
2022-11-21,Franklin,4,3,NA,NA
2021-03-16,Venango,261,422,NA,NA
2021-12-14,Philadelphia,2256,1388,4854,NA
2021-10-08,Clarion,13,34,86,NA
2021-04-03,Tioga,24,22,NA,NA
2021-03-20,Lackawanna,2803,476,NA,NA
2021-08-28,Cumberland,146,172,27,NA
2021-06-10,Juniata,21,74,NA,NA
2021-02-16,Elk,140,66,NA,NA
2022-11-19,Lebanon,2,NA,NA,NA
2022-11-19,Centre,1,1,NA,NA
2021-07-23,Bucks,573,418,NA,NA
2023-01-01,Jefferson,NA,NA,NA,NA
2022-02-20,Delaware,70,155,119,NA
2021-02-16,Juniata,32,19,NA,NA
2022-05-11,Wayne,3,9,6,28
2020-12-20,Montour,61,NA,NA,NA
2021-01-07,Jefferson,91,NA,NA,NA
2022-10-30,Lawrence,1,NA,NA,NA
2022-01-14,Jefferson,23,18,60,NA
2022-01-30,Snyder,1,7,13,NA
2022-09-24,Lackawanna,5,2,1,NA
2022-10-31,Lancaster,25,20,NA,NA
2021-03-04,Indiana,192,516,NA,NA
2021-10-04,Snyder,9,24,16,NA
2022-10-13,Perry,NA,1,NA,NA
2022-11-18,Fulton,NA,NA,NA,NA
2022-11-23,Wayne,NA,NA,NA,NA
2020-12-20,Philadelphia,451,NA,NA,NA
2022-02-25,Lackawanna,35,35,94,NA
2021-02-16,Potter,20,2,NA,NA
2022-11-18,Chester,25,24,NA,NA
2022-04-26,York,32,43,73,490
2022-10-24,Crawford,NA,3,NA,NA
2021-05-15,Somerset,47,86,NA,NA
2021-02-16,Tioga,81,70,NA,NA
2021-02-09,Dauphin,652,365,NA,NA
2022-11-14,Clearfield,1,NA,NA,NA
2021-02-16,Warren,56,26,NA,NA
2022-04-08,Franklin,25,26,23,161
2022-08-05,Erie,62,69,44,71
2022-10-14,Allegheny,105,122,NA,NA
2022-04-27,Franklin,20,19,27,104
2021-06-11,Beaver,147,396,NA,NA
2021-01-28,Philadelphia,3003,1480,NA,NA
2021-11-08,Cumberland,375,139,686,NA
2021-02-17,Bedford,82,18,NA,NA
2021-07-03,Philadelphia,828,978,NA,NA
2022-08-26,Luzerne,19,17,13,40
2021-05-04,Philadelphia,4768,7790,NA,NA
2021-02-17,Cameron,47,33,NA,NA
2021-02-16,Montour,86,132,NA,NA
2022-08-02,Crawford,4,7,7,21
2022-04-25,Venango,5,4,9,21
2022-04-14,Mercer,5,20,37,88
2022-11-16,Montgomery,67,50,NA,NA
2022-03-01,Erie,35,35,55,NA
2021-12-05,Schuylkill,41,29,99,NA
2021-04-03,Mercer,210,551,NA,NA
2021-05-29,Carbon,46,90,NA,NA
2021-10-07,York,240,302,604,NA
2021-02-17,Forest,11,2,NA,NA
2022-02-05,Washington,30,52,44,NA
2021-05-28,Lehigh,853,1364,NA,NA
2022-08-09,Lancaster,81,56,44,136
2022-05-03,Susquehanna,2,4,1,40
2021-06-07,Philadelphia,1731,3117,NA,NA
2021-03-24,Adams,295,553,NA,NA
2022-03-24,Crawford,6,5,6,NA
2021-04-01,Columbia,506,144,NA,NA
2022-04-13,Adams,17,14,46,164
2021-07-26,Crawford,34,25,NA,NA
2021-02-17,Montour,14,81,NA,NA
2022-12-22,Dauphin,5,2,NA,NA
2021-08-16,Chester,330,397,108,NA
2022-07-21,Allegheny,361,228,230,659
2022-12-03,Bradford,NA,NA,NA,NA
2022-11-23,Somerset,NA,NA,NA,NA
2022-12-12,Cumberland,10,8,NA,NA
2021-02-17,Sullivan,10,4,NA,NA
2021-10-27,Fayette,158,79,584,NA
2021-02-17,Tioga,149,31,NA,NA
2022-09-16,Beaver,9,8,1,NA
2021-02-17,Venango,432,24,NA,NA
2021-01-17,Mifflin,4,14,NA,NA
2022-09-24,Bucks,12,30,9,NA
2021-01-08,Allegheny,2601,1833,NA,NA
2021-02-17,Wyoming,77,60,NA,NA
2021-03-07,Lancaster,580,222,NA,NA
2022-07-08,Cumberland,65,34,44,106
2022-03-07,Chester,92,65,93,NA
2022-07-05,Montgomery,284,86,151,229
2021-03-29,Wayne,413,73,NA,NA
2021-08-28,Monroe,93,106,12,NA
2021-09-28,Lancaster,283,300,563,NA
2021-04-16,Beaver,354,1433,NA,NA
2021-10-14,Erie,199,120,655,NA
2021-02-26,Lawrence,178,308,NA,NA
2022-04-03,Northampton,11,23,28,80
2021-02-18,Cameron,11,8,NA,NA
2021-02-18,Carbon,31,110,NA,NA
2021-06-24,Lackawanna,145,204,NA,NA
2021-05-25,Westmoreland,564,887,NA,NA
2021-09-11,Cumberland,160,175,27,NA
2021-10-07,Indiana,34,24,62,NA
2022-05-30,Delaware,11,4,6,19
2021-05-06,Lehigh,829,2272,NA,NA
2022-11-14,Northampton,14,13,NA,NA
2021-12-16,Luzerne,392,158,1297,NA
2021-01-12,Warren,306,4,NA,NA
2022-11-10,Perry,2,1,NA,NA
2022-11-22,Blair,1,NA,NA,NA
2021-03-18,Elk,85,814,NA,NA
2021-02-18,Forest,13,7,NA,NA
2021-02-18,Fulton,3,1,NA,NA
2021-02-18,Greene,34,32,NA,NA
2022-02-18,Cumberland,94,108,145,NA
2022-05-08,Westmoreland,8,11,13,29
2021-02-18,Jefferson,26,330,NA,NA
2021-02-18,Juniata,8,18,NA,NA
2022-01-17,Lehigh,252,189,559,NA
2022-10-19,Blair,2,3,NA,NA
2022-05-14,Butler,17,17,21,66
2022-05-30,Pike,NA,NA,1,5
2022-02-09,Franklin,36,75,80,NA
2021-04-20,Adams,437,230,NA,NA
2021-02-18,Mifflin,8,17,NA,NA
2021-02-16,Perry,80,46,NA,NA
2021-05-04,Blair,226,877,NA,NA
2021-11-04,Bucks,1215,262,2273,NA
2022-05-16,Crawford,12,9,10,49
2021-03-02,Bradford,142,312,NA,NA
2021-05-07,Montour,64,129,NA,NA
2021-09-01,Luzerne,224,238,105,NA
2021-03-04,Tioga,392,252,NA,NA
2021-10-13,Wayne,29,20,74,NA
2021-02-09,Tioga,230,52,NA,NA
2021-02-18,Sullivan,NA,11,NA,NA
2021-03-11,Luzerne,1365,1524,NA,NA
2021-04-19,Snyder,41,61,NA,NA
2022-01-05,Greene,23,8,62,NA
2021-02-18,Venango,131,262,NA,NA
2022-05-20,Cumberland,62,76,85,283
2022-09-28,Columbia,7,2,2,NA
2021-03-30,Lackawanna,1018,880,NA,NA
2022-10-29,Greene,NA,NA,NA,NA
2022-03-14,Allegheny,184,172,255,NA
2022-01-25,Somerset,11,14,30,NA
2022-11-08,Northumberland,3,4,NA,NA
2022-08-25,Washington,23,24,17,46
2022-12-05,York,4,5,NA,NA
2022-10-20,Venango,NA,2,NA,NA
2021-03-04,Mifflin,131,193,NA,NA
2021-06-01,Montgomery,1218,2915,NA,NA
2022-11-11,Clinton,2,NA,NA,NA
2021-02-24,Wyoming,66,152,NA,NA
2021-02-19,Cameron,35,6,NA,NA
2021-11-19,Berks,587,220,1456,NA
2021-01-26,Lebanon,271,171,NA,NA
2022-02-09,Monroe,45,43,53,NA
2021-02-19,Clinton,25,143,NA,NA
2021-02-19,Columbia,84,68,NA,NA
2021-01-08,Luzerne,1028,190,NA,NA
2022-01-29,Centre,40,25,48,NA
2022-10-08,Chester,13,9,2,NA
2022-10-10,Monroe,15,9,NA,NA
2022-12-03,Fayette,1,1,NA,NA
2021-01-17,Chester,253,73,NA,NA
2022-06-28,Lebanon,11,8,10,22
2022-02-04,Northumberland,27,36,43,NA
2021-02-19,Fulton,48,22,NA,NA
2021-01-03,York,244,NA,NA,NA
2021-02-19,Huntingdon,89,195,NA,NA
2021-02-26,Cameron,22,48,NA,NA
2022-12-16,Blair,2,NA,NA,NA
2022-04-23,Montgomery,85,128,144,665
2021-11-25,Montgomery,43,29,99,NA
2021-02-05,Northumberland,551,263,NA,NA
2021-03-24,Elk,139,112,NA,NA
2021-02-09,Lebanon,408,228,NA,NA
2022-11-22,Montour,4,3,NA,NA
2021-02-19,McKean,103,22,NA,NA
2021-01-14,Montour,90,45,NA,NA
2022-04-08,York,69,95,121,460
2021-11-23,Franklin,129,87,374,NA
2021-05-20,Huntingdon,185,176,NA,NA
2021-02-19,Montour,31,34,NA,NA
2021-09-19,Butler,71,77,4,NA
2022-11-09,Philadelphia,324,283,310,2
2022-10-08,Lawrence,NA,3,1,NA
2021-09-17,Centre,68,89,39,NA
2021-12-31,Chester,285,94,572,NA
2022-10-12,Warren,NA,3,NA,NA
2021-09-27,Carbon,42,34,39,NA
2021-03-07,Chester,840,446,NA,NA
2022-11-27,Lancaster,1,NA,NA,NA
2022-09-28,Armstrong,2,4,NA,NA
2021-06-09,Westmoreland,223,623,NA,NA
2022-11-08,Dauphin,10,13,NA,NA
2022-10-30,Somerset,NA,NA,NA,NA
2022-10-07,Bradford,1,1,NA,NA
2021-05-15,Carbon,78,135,NA,NA
2021-11-23,McKean,75,22,98,NA
2021-12-20,Elk,19,6,72,NA
2021-08-11,Philadelphia,2012,1452,NA,NA
2021-03-21,Bedford,721,8,NA,NA
2021-02-20,Blair,82,47,NA,NA
2021-05-11,Blair,260,969,NA,NA
2022-09-27,Northampton,8,7,3,NA
2021-01-12,Northampton,863,374,NA,NA
2021-02-25,Cambria,328,232,NA,NA
2021-02-20,Cameron,4,3,NA,NA
2021-02-20,Carbon,47,232,NA,NA
2022-02-28,Westmoreland,52,74,75,NA
2021-08-14,Union,31,12,1,NA
2020-12-22,Adams,74,NA,NA,NA
2021-02-20,Clinton,5,46,NA,NA
2021-05-01,Warren,37,40,NA,NA
2022-11-16,Lehigh,16,19,NA,NA
2022-11-12,Blair,1,NA,NA,NA
2022-10-12,Adams,2,1,4,NA
2022-12-17,Carbon,NA,NA,NA,NA
2021-02-12,Carbon,142,256,NA,NA
2021-04-26,Bedford,80,61,NA,NA
2021-09-13,Schuylkill,105,102,26,NA
2021-02-20,Forest,3,1,NA,NA
2021-11-13,Butler,449,40,232,NA
2021-02-20,Fulton,6,2,NA,NA
2021-02-20,Greene,14,20,NA,NA
2021-02-20,Huntingdon,52,51,NA,NA
2022-12-27,Mercer,1,1,NA,NA
2022-07-28,Beaver,44,26,26,82
2021-01-02,Luzerne,227,NA,NA,NA
2021-06-10,Delaware,547,1503,NA,NA
2021-03-03,Venango,107,133,NA,NA
2022-10-30,Union,NA,NA,NA,NA
2022-01-30,Crawford,13,8,7,NA
2021-08-12,Delaware,632,385,NA,NA
2021-04-09,Allegheny,5997,10830,NA,NA
2022-06-16,Lackawanna,23,24,52,122
2021-02-20,Mifflin,8,30,NA,NA
2021-03-08,Armstrong,425,72,NA,NA
2022-11-05,Lackawanna,4,2,NA,NA
2021-07-21,Jefferson,14,12,NA,NA
2022-11-21,Elk,NA,1,NA,NA
2021-02-20,Northumberland,34,202,NA,NA
2021-11-16,Susquehanna,25,6,87,NA
2021-02-20,Potter,20,8,NA,NA
2023-01-03,Wayne,NA,NA,NA,NA
2022-04-19,Luzerne,33,35,51,291
2022-07-11,Lackawanna,23,5,26,53
2021-02-20,Sullivan,5,13,NA,NA
2021-02-20,Susquehanna,28,46,NA,NA
2021-10-09,Cambria,72,51,233,NA
2022-07-17,Bucks,51,42,56,152
2021-02-20,Venango,52,10,NA,NA
2021-02-20,Warren,18,8,NA,NA
2022-05-15,Montgomery,78,92,86,319
2022-04-18,Cumberland,46,82,57,263
2021-11-01,Dauphin,253,128,784,NA
2021-04-13,Bucks,3445,4778,NA,NA
2021-04-04,Pike,25,18,NA,NA
2022-04-05,Columbia,12,11,11,62
2021-01-27,Centre,500,238,NA,NA
2021-02-21,Beaver,18,123,NA,NA
2021-02-21,Bedford,2,NA,NA,NA
2021-02-21,Berks,87,537,NA,NA
2021-02-21,Blair,NA,13,NA,NA
2021-02-21,Bradford,5,146,NA,NA
2022-10-27,Bradford,NA,3,NA,NA
2021-02-21,Cambria,47,139,NA,NA
2021-02-21,Cameron,NA,57,NA,NA
2021-02-20,McKean,55,1,NA,NA
2022-11-24,Philadelphia,10,9,6,NA
2021-02-21,Clarion,1,15,NA,NA
2021-02-21,Clearfield,1,86,NA,NA
2021-02-21,Clinton,2,90,NA,NA
2021-03-25,Schuylkill,766,633,NA,NA
2021-02-21,Crawford,53,11,NA,NA
2021-11-04,Montour,14,6,146,NA
2021-11-24,Venango,33,17,62,NA
2021-02-21,Fayette,14,102,NA,NA
2021-02-21,Forest,NA,10,NA,NA
2021-02-21,Fulton,NA,2,NA,NA
2021-02-21,Greene,3,13,NA,NA
2021-05-06,Cambria,156,480,NA,NA
2021-03-01,Venango,533,153,NA,NA
2021-02-21,Jefferson,1,27,NA,NA
2022-10-31,Clinton,NA,NA,NA,NA
2022-07-13,Fayette,23,15,18,53
2022-03-19,Washington,16,9,28,NA
2021-02-21,Lebanon,40,87,NA,NA
2022-12-24,Armstrong,NA,NA,NA,NA
2022-08-08,Armstrong,7,7,7,13
2021-02-21,Mercer,18,23,NA,NA
2022-10-07,York,24,12,NA,NA
2022-10-28,Lancaster,33,37,NA,NA
2021-05-08,Montour,39,105,NA,NA
2021-11-05,Mercer,102,60,259,NA
2021-02-21,Northumberland,8,44,NA,NA
2021-10-10,Bucks,223,172,442,NA
2021-12-13,Wayne,43,18,137,NA
2021-02-21,Potter,NA,3,NA,NA
2021-02-21,Schuylkill,49,21,NA,NA
2021-02-21,Snyder,2,15,NA,NA
2022-11-22,Philadelphia,232,230,239,1
2021-02-21,Sullivan,NA,7,NA,NA
2021-06-15,Allegheny,887,2359,NA,NA
2021-02-21,Tioga,1,19,NA,NA
2021-02-21,Union,NA,19,NA,NA
2021-02-21,Venango,1,9,NA,NA
2022-12-22,Somerset,NA,NA,NA,NA
2022-03-01,Fulton,1,NA,NA,NA
2022-09-24,Columbia,1,3,NA,NA
2021-02-09,Erie,1295,533,NA,NA
2022-05-15,Lehigh,8,17,19,61
2022-02-16,Schuylkill,28,44,66,NA
2020-12-28,Columbia,129,NA,NA,NA
2022-10-09,Mifflin,NA,NA,NA,NA
2021-10-14,Lackawanna,84,92,440,NA
2022-12-22,Union,NA,1,NA,NA
2021-05-16,Butler,75,119,NA,NA
2022-05-03,Berks,39,44,60,301
2022-06-21,Centre,8,6,18,47
2021-10-15,Lancaster,262,349,713,NA
2020-12-29,Berks,498,NA,NA,NA
2021-02-22,Cameron,6,14,NA,NA
2022-04-24,Montgomery,59,73,72,257
2022-01-06,Lebanon,152,79,408,NA
2022-10-27,Luzerne,8,6,NA,NA
2022-02-14,Venango,4,10,11,NA
2021-04-21,Blair,397,434,NA,NA
2021-02-22,Elk,44,35,NA,NA
2021-02-12,Erie,1700,841,NA,NA
2021-06-16,Fayette,84,270,NA,NA
2021-02-22,Forest,4,3,NA,NA
2022-05-26,Warren,1,4,6,19
2022-08-10,Beaver,17,12,20,29
2021-02-22,Greene,12,18,NA,NA
2021-08-15,Allegheny,480,390,175,NA
2021-02-22,Indiana,21,18,NA,NA
2022-07-16,Lawrence,5,2,2,15
2021-02-22,Juniata,4,32,NA,NA
2022-06-11,Allegheny,82,66,129,281
2022-12-22,Perry,NA,1,NA,NA
2022-10-27,Union,1,NA,NA,NA
2021-01-06,Lehigh,717,398,NA,NA
2022-12-05,McKean,NA,NA,NA,NA
2022-09-05,Lehigh,NA,2,NA,NA
2022-09-09,Fayette,5,5,NA,NA
2021-05-08,Mifflin,165,160,NA,NA
